data_as_of,jurisdiction_of_occurrence,mmwryear,mmwrweek,week_ending_date,all_cause,natural_cause,septicemia_a40_a41,malignant_neoplasms_c00_c97,diabetes_mellitus_e10_e14,alzheimer_disease_g30,influenza_and_pneumonia_j09_j18,chronic_lower_respiratory,other_diseases_of_respiratory,nephritis_nephrotic_syndrome,symptoms_signs_and_abnormal,diseases_of_heart_i00_i09,cerebrovascular_diseases,covid_19_u071_multiple_cause_of_death,covid_19_u071_underlying_cause_of_death,flag_cov19mcod,flag_cov19ucod,flag_otherresp,flag_sept,flag_otherunk,flag_inflpn,flag_diab,flag_alz,flag_clrd,flag_nephr,flag_stroke,flag_hd,flag_neopl
2023-02-01T00:00:00.000,United States,2022,20,2022-05-21,57744,51939,802.0,11659.0,1724.0,2060.0,802.0,2801.0,813.0,1081.0,714.0,12625.0,2984.0,1746.0,1094.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,21,2022-05-28,57146,51502,710.0,11358.0,1764.0,2157.0,740.0,2631.0,856.0,1036.0,751.0,12411.0,2993.0,1939.0,1297.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,22,2022-06-04,57635,51653,741.0,11336.0,1767.0,2169.0,781.0,2722.0,891.0,1039.0,784.0,12554.0,2978.0,1998.0,1309.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,23,2022-06-11,58107,52098,766.0,11634.0,1724.0,2166.0,735.0,2628.0,861.0,1041.0,833.0,12722.0,2968.0,2127.0,1403.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,24,2022-06-18,57849,51817,742.0,11198.0,1837.0,2081.0,768.0,2675.0,868.0,1031.0,766.0,12742.0,2986.0,2191.0,1432.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,25,2022-06-25,58352,52283,767.0,11560.0,1825.0,2054.0,698.0,2670.0,838.0,1085.0,841.0,12714.0,2978.0,2324.0,1528.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,26,2022-07-02,58155,52223,787.0,11646.0,1790.0,2115.0,704.0,2560.0,872.0,1020.0,956.0,12643.0,2972.0,2416.0,1596.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,27,2022-07-09,58217,52114,790.0,11407.0,1772.0,2121.0,708.0,2567.0,866.0,1042.0,924.0,12561.0,3016.0,2581.0,1718.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,28,2022-07-16,58499,52544,745.0,11460.0,1780.0,2088.0,674.0,2529.0,887.0,1003.0,1026.0,12727.0,2943.0,2917.0,1997.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,29,2022-07-23,59848,53829,785.0,11698.0,1801.0,2192.0,715.0,2561.0,880.0,1021.0,1070.0,12812.0,3076.0,3219.0,2146.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,30,2022-07-30,58783,53037,719.0,11632.0,1820.0,2110.0,664.0,2441.0,908.0,1052.0,1105.0,12721.0,2900.0,3384.0,2276.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,31,2022-08-06,59225,53334,764.0,11574.0,1718.0,2193.0,682.0,2612.0,824.0,1078.0,1208.0,12726.0,2938.0,3351.0,2266.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,32,2022-08-13,58657,52950,763.0,11667.0,1736.0,2054.0,661.0,2484.0,837.0,1012.0,1349.0,12437.0,2929.0,3262.0,2206.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,33,2022-08-20,58423,53148,732.0,11681.0,1780.0,2124.0,640.0,2523.0,874.0,1017.0,1265.0,12453.0,3089.0,3140.0,2128.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,34,2022-08-27,58168,52780,762.0,11531.0,1690.0,2160.0,651.0,2503.0,880.0,966.0,1354.0,12436.0,2981.0,3007.0,1959.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,35,2022-09-03,58030,52512,713.0,11850.0,1704.0,2075.0,619.0,2562.0,843.0,1011.0,1519.0,12158.0,2982.0,2900.0,1882.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,36,2022-09-10,58608,53051,760.0,11534.0,1758.0,2099.0,712.0,2511.0,842.0,1040.0,1646.0,12562.0,2966.0,2784.0,1768.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,37,2022-09-17,58166,53024,776.0,11802.0,1705.0,2179.0,696.0,2592.0,885.0,1081.0,1533.0,12356.0,2984.0,2480.0,1578.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,38,2022-09-24,58654,53441,817.0,11813.0,1789.0,2162.0,688.0,2593.0,864.0,1085.0,1605.0,12410.0,3073.0,2524.0,1594.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,39,2022-10-01,58390,53442,766.0,11681.0,1827.0,2125.0,671.0,2584.0,882.0,1015.0,1771.0,12470.0,3055.0,2357.0,1517.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,40,2022-10-08,59340,54269,739.0,11864.0,1813.0,2277.0,712.0,2666.0,831.0,1004.0,1983.0,12541.0,3141.0,2167.0,1346.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,41,2022-10-15,59449,54568,812.0,11775.0,1847.0,2247.0,726.0,2637.0,924.0,1066.0,1972.0,12902.0,3098.0,2109.0,1333.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,42,2022-10-22,59750,55134,797.0,11671.0,1854.0,2336.0,802.0,2818.0,907.0,1114.0,2109.0,12868.0,3101.0,2161.0,1361.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,43,2022-10-29,59661,55342,801.0,11652.0,1913.0,2367.0,752.0,2693.0,944.0,1106.0,2340.0,12948.0,3163.0,2203.0,1389.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,44,2022-11-05,60452,56093,842.0,11865.0,1893.0,2344.0,883.0,2868.0,920.0,1049.0,2588.0,12733.0,3151.0,2200.0,1405.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,45,2022-11-12,60361,56378,791.0,11787.0,1812.0,2312.0,957.0,2842.0,948.0,1112.0,2911.0,12951.0,3122.0,2151.0,1366.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,46,2022-11-19,60844,57159,801.0,11905.0,1942.0,2270.0,1054.0,2940.0,931.0,1134.0,2951.0,13220.0,3141.0,2204.0,1428.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,47,2022-11-26,63385,59830,906.0,11919.0,1978.0,2469.0,1193.0,3078.0,1033.0,1108.0,3330.0,13814.0,3356.0,2422.0,1587.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,48,2022-12-03,64260,60997,865.0,11761.0,2072.0,2547.0,1573.0,3230.0,1014.0,1101.0,3595.0,13892.0,3247.0,2488.0,1611.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,49,2022-12-10,64692,61694,873.0,11829.0,1888.0,2565.0,1693.0,3408.0,1075.0,1163.0,3765.0,13792.0,3262.0,2895.0,2000.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,50,2022-12-17,62762,60427,881.0,11670.0,1948.0,2386.0,1663.0,3215.0,1043.0,1160.0,3878.0,13537.0,3211.0,2982.0,2073.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,51,2022-12-24,61023,59798,868.0,11230.0,1972.0,2537.0,1542.0,3160.0,1005.0,1126.0,4000.0,13751.0,3066.0,2958.0,2038.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2022,52,2022-12-31,59106,58829,824.0,10627.0,1967.0,2647.0,1688.0,3198.0,1001.0,1078.0,3961.0,13448.0,3193.0,3091.0,2168.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2023,1,2023-01-07,58451,57508,856.0,10735.0,1822.0,2369.0,1562.0,3047.0,969.0,1109.0,3978.0,12586.0,3078.0,3323.0,2340.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2023,2,2023-01-14,50257,50230,736.0,9562.0,1453.0,2228.0,1136.0,2826.0,834.0,905.0,3405.0,11060.0,2685.0,2901.0,2041.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,United States,2023,3,2023-01-21,40525,40525,570.0,8325.0,1086.0,1793.0,773.0,2116.0,776.0,730.0,2618.0,8904.0,2220.0,2143.0,1408.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,1,2020-01-04,1082,1009,15.0,196.0,25.0,54.0,28.0,86.0,13.0,25.0,25.0,268.0,81.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,2,2020-01-11,1127,1060,25.0,197.0,17.0,41.0,27.0,72.0,20.0,23.0,34.0,274.0,68.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,3,2020-01-18,1039,976,28.0,201.0,24.0,53.0,31.0,73.0,21.0,23.0,24.0,239.0,45.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,4,2020-01-25,1056,982,16.0,190.0,23.0,54.0,29.0,61.0,11.0,14.0,23.0,284.0,70.0,,0.0,Suppressed (counts 1-9),,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,5,2020-02-01,1026,949,15.0,157.0,16.0,58.0,31.0,76.0,17.0,20.0,23.0,265.0,55.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,6,2020-02-08,1120,1028,26.0,191.0,24.0,45.0,28.0,70.0,20.0,24.0,27.0,304.0,52.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,7,2020-02-15,1095,1020,17.0,193.0,24.0,50.0,35.0,74.0,23.0,18.0,25.0,255.0,81.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,8,2020-02-22,1098,1018,17.0,222.0,29.0,47.0,25.0,65.0,12.0,12.0,15.0,285.0,74.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,9,2020-02-29,1164,1093,20.0,212.0,28.0,62.0,30.0,88.0,20.0,21.0,25.0,294.0,60.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,10,2020-03-07,1057,953,18.0,144.0,25.0,65.0,34.0,60.0,24.0,23.0,22.0,265.0,57.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,11,2020-03-14,1091,1013,16.0,199.0,31.0,65.0,30.0,75.0,28.0,27.0,20.0,265.0,69.0,0.0,0.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,12,2020-03-21,1059,986,17.0,227.0,25.0,46.0,26.0,67.0,24.0,22.0,16.0,263.0,72.0,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,13,2020-03-28,1073,989,15.0,188.0,23.0,67.0,26.0,75.0,24.0,15.0,21.0,244.0,69.0,23.0,20.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,14,2020-04-04,1156,1077,27.0,202.0,34.0,74.0,23.0,67.0,24.0,22.0,25.0,257.0,68.0,49.0,45.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,15,2020-04-11,1135,1056,25.0,166.0,31.0,63.0,18.0,60.0,20.0,17.0,28.0,265.0,64.0,81.0,77.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,16,2020-04-18,1149,1053,20.0,183.0,35.0,62.0,18.0,67.0,21.0,17.0,19.0,249.0,62.0,89.0,85.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,17,2020-04-25,1139,1037,20.0,200.0,28.0,55.0,24.0,53.0,12.0,17.0,12.0,265.0,63.0,85.0,78.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,18,2020-05-02,1147,1048,17.0,197.0,22.0,57.0,26.0,67.0,19.0,24.0,10.0,271.0,62.0,81.0,75.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,19,2020-05-09,1171,1084,17.0,201.0,28.0,45.0,12.0,58.0,18.0,15.0,22.0,305.0,52.0,116.0,105.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,20,2020-05-16,1148,1049,19.0,203.0,29.0,47.0,15.0,71.0,17.0,21.0,22.0,259.0,49.0,96.0,89.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,21,2020-05-23,1153,1055,22.0,192.0,22.0,62.0,18.0,53.0,15.0,21.0,25.0,282.0,55.0,82.0,78.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,22,2020-05-30,1109,999,23.0,161.0,29.0,53.0,21.0,52.0,14.0,15.0,23.0,241.0,47.0,103.0,99.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,23,2020-06-06,1173,1071,27.0,212.0,20.0,48.0,16.0,62.0,19.0,15.0,15.0,290.0,55.0,91.0,86.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,24,2020-06-13,1138,1031,14.0,176.0,23.0,53.0,11.0,65.0,17.0,24.0,19.0,280.0,58.0,81.0,75.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,25,2020-06-20,1090,1007,29.0,198.0,22.0,48.0,12.0,62.0,16.0,17.0,25.0,257.0,55.0,88.0,81.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,26,2020-06-27,1151,1064,12.0,222.0,23.0,60.0,16.0,55.0,15.0,17.0,18.0,266.0,67.0,103.0,95.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,27,2020-07-04,1201,1112,14.0,221.0,30.0,59.0,13.0,60.0,,18.0,25.0,296.0,49.0,125.0,119.0,,,Suppressed (counts 1-9),,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,28,2020-07-11,1265,1177,17.0,217.0,31.0,62.0,12.0,64.0,14.0,19.0,23.0,305.0,72.0,135.0,122.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,29,2020-07-18,1289,1201,23.0,203.0,24.0,68.0,22.0,71.0,17.0,19.0,24.0,273.0,66.0,192.0,172.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,30,2020-07-25,1333,1257,21.0,212.0,28.0,65.0,17.0,69.0,10.0,20.0,22.0,285.0,78.0,251.0,241.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,31,2020-08-01,1364,1269,15.0,198.0,23.0,56.0,25.0,74.0,21.0,20.0,15.0,310.0,71.0,263.0,238.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,32,2020-08-08,1379,1288,15.0,177.0,32.0,40.0,21.0,76.0,14.0,17.0,27.0,291.0,69.0,264.0,253.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,33,2020-08-15,1305,1207,,166.0,26.0,60.0,20.0,68.0,21.0,15.0,24.0,291.0,74.0,230.0,214.0,,,,Suppressed (counts 1-9),,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,34,2020-08-22,1303,1219,16.0,193.0,22.0,55.0,17.0,58.0,13.0,21.0,26.0,293.0,75.0,209.0,197.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,35,2020-08-29,1216,1129,19.0,191.0,24.0,54.0,17.0,62.0,19.0,20.0,22.0,249.0,56.0,185.0,175.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,36,2020-09-05,1216,1132,22.0,212.0,24.0,61.0,14.0,65.0,12.0,15.0,12.0,258.0,60.0,156.0,142.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,37,2020-09-12,1232,1148,17.0,198.0,28.0,66.0,12.0,59.0,19.0,23.0,21.0,295.0,49.0,138.0,130.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,38,2020-09-19,1200,1132,18.0,226.0,20.0,56.0,17.0,69.0,20.0,20.0,15.0,257.0,62.0,139.0,134.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,39,2020-09-26,1183,1109,21.0,203.0,35.0,65.0,20.0,62.0,13.0,15.0,22.0,261.0,58.0,105.0,100.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,40,2020-10-03,1103,1010,14.0,181.0,28.0,47.0,20.0,55.0,11.0,20.0,10.0,260.0,47.0,111.0,99.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,41,2020-10-10,1204,1120,15.0,189.0,28.0,58.0,18.0,63.0,20.0,21.0,20.0,303.0,61.0,137.0,127.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,42,2020-10-17,1190,1114,20.0,198.0,28.0,60.0,12.0,59.0,19.0,21.0,18.0,259.0,69.0,126.0,112.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,43,2020-10-24,1142,1056,18.0,200.0,16.0,54.0,20.0,54.0,16.0,19.0,15.0,276.0,47.0,119.0,112.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,44,2020-10-31,1169,1093,22.0,187.0,23.0,62.0,23.0,47.0,23.0,12.0,20.0,278.0,60.0,131.0,119.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,45,2020-11-07,1277,1183,15.0,215.0,27.0,54.0,14.0,54.0,18.0,23.0,21.0,296.0,65.0,151.0,141.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,46,2020-11-14,1269,1186,16.0,209.0,27.0,64.0,13.0,62.0,19.0,24.0,21.0,289.0,58.0,176.0,165.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,47,2020-11-21,1275,1176,11.0,195.0,29.0,69.0,17.0,58.0,13.0,27.0,22.0,267.0,61.0,168.0,155.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,48,2020-11-28,1326,1237,24.0,206.0,26.0,57.0,17.0,64.0,14.0,27.0,24.0,291.0,54.0,202.0,186.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,49,2020-12-05,1355,1259,30.0,177.0,32.0,63.0,14.0,66.0,28.0,14.0,22.0,300.0,66.0,251.0,239.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,50,2020-12-12,1598,1509,21.0,228.0,47.0,82.0,21.0,56.0,23.0,24.0,25.0,299.0,70.0,378.0,362.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,51,2020-12-19,1584,1485,13.0,195.0,31.0,71.0,31.0,69.0,17.0,26.0,29.0,310.0,70.0,390.0,363.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,52,2020-12-26,1626,1554,23.0,195.0,46.0,74.0,17.0,66.0,25.0,25.0,25.0,329.0,60.0,452.0,422.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2020,53,2021-01-02,1804,1703,22.0,201.0,35.0,79.0,21.0,70.0,26.0,26.0,37.0,326.0,77.0,508.0,479.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,1,2021-01-09,1811,1708,21.0,224.0,36.0,70.0,19.0,79.0,27.0,25.0,32.0,336.0,63.0,548.0,528.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,2,2021-01-16,1835,1745,16.0,211.0,47.0,67.0,25.0,63.0,21.0,24.0,26.0,347.0,68.0,596.0,570.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,3,2021-01-23,1791,1688,16.0,194.0,38.0,63.0,19.0,65.0,26.0,33.0,25.0,336.0,63.0,583.0,550.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,4,2021-01-30,1637,1559,20.0,206.0,37.0,63.0,20.0,74.0,24.0,22.0,21.0,311.0,63.0,490.0,460.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,5,2021-02-06,1509,1410,22.0,216.0,24.0,66.0,23.0,69.0,18.0,22.0,26.0,303.0,62.0,347.0,333.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,6,2021-02-13,1432,1338,20.0,200.0,30.0,66.0,15.0,67.0,24.0,19.0,18.0,328.0,77.0,265.0,249.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,7,2021-02-20,1332,1252,31.0,196.0,37.0,62.0,20.0,44.0,27.0,18.0,21.0,312.0,62.0,214.0,192.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,8,2021-02-27,1315,1219,21.0,182.0,22.0,57.0,22.0,59.0,18.0,14.0,16.0,325.0,75.0,170.0,152.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,9,2021-03-06,1162,1055,18.0,203.0,21.0,50.0,22.0,42.0,27.0,27.0,17.0,262.0,58.0,110.0,93.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,10,2021-03-13,1189,1088,12.0,175.0,25.0,46.0,21.0,65.0,16.0,25.0,25.0,268.0,52.0,104.0,93.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,11,2021-03-20,1060,977,28.0,166.0,24.0,60.0,18.0,49.0,15.0,22.0,18.0,233.0,51.0,81.0,72.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,12,2021-03-27,1191,1073,28.0,156.0,34.0,47.0,22.0,59.0,24.0,19.0,23.0,302.0,92.0,78.0,68.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,13,2021-04-03,1107,1003,18.0,190.0,26.0,41.0,19.0,69.0,15.0,18.0,23.0,239.0,65.0,67.0,57.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,14,2021-04-10,1209,1095,21.0,204.0,28.0,47.0,20.0,56.0,27.0,23.0,20.0,290.0,69.0,53.0,49.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,15,2021-04-17,1170,1071,25.0,227.0,38.0,49.0,16.0,55.0,19.0,18.0,23.0,268.0,53.0,43.0,38.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,16,2021-04-24,1108,1010,27.0,206.0,36.0,44.0,25.0,49.0,20.0,13.0,15.0,281.0,53.0,45.0,38.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,17,2021-05-01,1192,1103,26.0,216.0,23.0,50.0,21.0,64.0,26.0,25.0,24.0,303.0,58.0,46.0,41.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,18,2021-05-08,1156,1043,16.0,209.0,39.0,41.0,10.0,73.0,24.0,20.0,16.0,266.0,57.0,63.0,60.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,19,2021-05-15,1095,987,20.0,180.0,24.0,48.0,15.0,69.0,16.0,30.0,19.0,273.0,59.0,50.0,46.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,20,2021-05-22,1095,1005,16.0,183.0,22.0,59.0,17.0,56.0,16.0,17.0,17.0,290.0,51.0,50.0,40.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,21,2021-05-29,1080,992,24.0,210.0,21.0,59.0,17.0,58.0,22.0,18.0,15.0,273.0,54.0,33.0,24.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,22,2021-06-05,1086,982,19.0,184.0,23.0,46.0,20.0,65.0,20.0,19.0,17.0,289.0,61.0,36.0,31.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,23,2021-06-12,1111,1007,19.0,199.0,24.0,61.0,18.0,61.0,25.0,15.0,16.0,275.0,68.0,34.0,31.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,24,2021-06-19,1135,1023,24.0,218.0,28.0,35.0,21.0,56.0,12.0,32.0,15.0,270.0,63.0,24.0,17.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,25,2021-06-26,1074,983,25.0,163.0,37.0,30.0,16.0,68.0,15.0,20.0,19.0,281.0,63.0,36.0,28.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,26,2021-07-03,1062,946,22.0,202.0,25.0,47.0,13.0,45.0,13.0,22.0,17.0,254.0,74.0,22.0,21.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,27,2021-07-10,1133,1020,24.0,206.0,19.0,47.0,19.0,45.0,18.0,15.0,15.0,304.0,57.0,37.0,34.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,28,2021-07-17,1055,971,24.0,180.0,33.0,40.0,16.0,62.0,14.0,16.0,20.0,241.0,54.0,43.0,40.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,29,2021-07-24,1105,992,23.0,188.0,39.0,46.0,14.0,75.0,15.0,28.0,24.0,260.0,41.0,63.0,57.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,30,2021-07-31,1170,1080,26.0,194.0,30.0,52.0,18.0,55.0,15.0,23.0,23.0,271.0,49.0,109.0,102.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,31,2021-08-07,1330,1225,20.0,197.0,33.0,42.0,15.0,55.0,12.0,19.0,24.0,295.0,70.0,226.0,213.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,32,2021-08-14,1441,1352,20.0,221.0,36.0,50.0,13.0,65.0,26.0,19.0,19.0,287.0,71.0,345.0,326.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,33,2021-08-21,1577,1477,21.0,199.0,34.0,48.0,20.0,78.0,14.0,26.0,17.0,324.0,60.0,420.0,403.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,34,2021-08-28,1619,1545,20.0,195.0,49.0,55.0,13.0,68.0,13.0,16.0,34.0,317.0,68.0,477.0,459.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,35,2021-09-04,1607,1499,17.0,184.0,33.0,42.0,22.0,53.0,19.0,31.0,23.0,301.0,60.0,497.0,476.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,36,2021-09-11,1750,1649,25.0,192.0,34.0,49.0,32.0,68.0,18.0,22.0,27.0,325.0,85.0,548.0,531.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,37,2021-09-18,1586,1486,17.0,194.0,26.0,62.0,22.0,61.0,17.0,22.0,22.0,313.0,53.0,474.0,454.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,38,2021-09-25,1450,1344,22.0,190.0,31.0,60.0,15.0,49.0,12.0,21.0,18.0,251.0,65.0,410.0,395.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,39,2021-10-02,1496,1388,21.0,207.0,31.0,42.0,18.0,64.0,11.0,22.0,22.0,274.0,61.0,366.0,350.0,,,,,,,,,,,,,
2023-02-01T00:00:00.000,Alabama,2021,40,2021-10-09,1371,1271,26.0,195.0,34.0,51.0,21.0,66.0,19.0,17.0,20.0,314.0,63.0,259.0,246.0,,,,,,,,,,,,,
